ID,ParentID,Title,Description,Type,Semester,Chapter
AP-19-F-05-06,AP-19-F-05,AP-19-F-05-06,Explain the steps involved in fracture repair.,LO,Anatomy and Physiology I,7
AP-19-F-06,AP-19-F,F06 -Organization of the skeletal system,Organization of the skeletal system,Subject,Anatomy and Physiology I,7
AP-19-F-06-01,AP-19-F-06,AP-19-F-06-01,Distinguish between the axial and appendicular skeletons and list the major bones contained within each.,LO,Anatomy and Physiology I,7
AP-19-F-07,AP-19-F,F07 - Bones of the skeleton,Bones of the skeleton,Subject,Anatomy and Physiology I,7
AP-19-F-07-01,AP-19-F-07,AP-19-F-07-01,Identify individual bones and their locations within the body.,LO,Anatomy and Physiology I,7
AP-19-F-07-02,AP-19-F-07,AP-19-F-07-02,"Identify major bone markings (e.g., spines, processes, foramina) on individual bones.",LO,Anatomy and Physiology I,7
AP-19-F-07-03,AP-19-F-07,AP-19-F-07-03,Compare and contrast a fetal skull with an adult skull.,LO,Anatomy and Physiology I,7
AP-19-F-07-04,AP-19-F-07,AP-19-F-07-04,Compare and contrast the adult male and female skeletons.,LO,Anatomy and Physiology I,7
AP-19-F-08,AP-19-F,"F08 - Classification, structure, and function of joints (articulations)","Classification, structure, and function of joints (articulations)",Subject,Anatomy and Physiology I,8
AP-19-F-08-01,AP-19-F-08,AP-19-F-08-01,"Describe the anatomical classification of joints based on structure: fibrous (i.e., gomphosis, suture, syndesmosis), cartilaginous (i.e., symphysis, synchondrosis), and synovial (i.e., planar/gliding, hinge, pivot, condylar, saddle, ball-and-socket), and provide examples of each type.",LO,Anatomy and Physiology I,8
AP-19-F-08-02,AP-19-F-08,AP-19-F-08-02,"Describe the functional classification of joints (e.g., synarthrosis, diarthrosis) based on amount of movement permitted, and provide examples of each type.",LO,Anatomy and Physiology I,8
AP-19-F-08-03,AP-19-F-08,AP-19-F-08-03,Explain the relationship between the anatomical classification and the functional classification of joints.,LO,Anatomy and Physiology I,8
AP-19-F-08-04,AP-19-F-08,AP-19-F-08-04,Identify and describe the major structural components of a typical synovial joint.,LO,Anatomy and Physiology I,8
AP-19-F-08-05,AP-19-F-08,AP-19-F-08-05,"For each of the six structural types of synovial joints, describe its anatomic features, identify locations in the body, and predict the kinds of movement each joint allows.",LO,Anatomy and Physiology I,8
AP-19-F-08-06,AP-19-F-08,AP-19-F-08-06,"Define the movements that typically occur at a joint (e.g., flexion, extension, abduction, adduction, rotation, circumduction, inversion, eversion, protraction, retraction).",LO,Anatomy and Physiology I,8
AP-19-F-09,AP-19-F,F09 - Application of homeostatic mechanisms,Application of homeostatic mechanisms,Subject,Anatomy and Physiology I,8
AP-19-F-09-01,AP-19-F-09,AP-19-F-09-01,Explain how the skeletal system participates in homeostasis of plasma calcium levels.,LO,Anatomy and Physiology I,8
AP-19-F-10,AP-19-F,F10 - Predictions related to disruption of homeostasis,Predictions related to disruption of homeostasis,Subject,Anatomy and Physiology I,8
AP-19-F-10-01,AP-19-F-10,AP-19-F-10-01,"Given a factor or situation (e.g., osteoporosis), predict the changes that could occur in the skeletal system and the consequences of those changes (i.e., given a cause, state a possible effect).",LO,Anatomy and Physiology I,8
AP-19-F-10-02,AP-19-F-10,AP-19-F-10-02,"*Given a disruption in the structure or function of the skeletal system (e.g., osteoarthritis), predict the possible factors or situations that might have caused that disruption (i.e., given an effect, predict the possible causes).",LO,Anatomy and Physiology I,8
AP-19-G,AP-19-1000,G - Muscular System,Module G,Folder,Anatomy and Physiology I,9
AP-19-G-01,AP-19-G,G01 - General functions of muscle tissue,General functions of muscle tissue,Subject,Anatomy and Physiology I,9
AP-19-G-01-01,AP-19-G-01,AP-19-G-01-01,Describe the major functions of muscle tissue.,LO,Anatomy and Physiology I,9
AP-19-G-02,AP-19-G,"G02 - Identification, general location, and comparative characteristics of skeletal, smooth, and cardiac muscle tissue","Identification, general location, and comparative characteristics of skeletal, smooth, and cardiac muscle tissue",Subject,Anatomy and Physiology I,9
AP-19-G-02-01,AP-19-G-02,AP-19-G-02-01,"Describe the structure, location in the body, and function of skeletal, cardiac, and smooth muscle.",LO,Anatomy and Physiology I,9
AP-19-G-02-02,AP-19-G-02,AP-19-G-02-02,"Compare and contrast the general microscopic characteristics of skeletal, cardiac, and smooth muscle.",LO,Anatomy and Physiology I,9
AP-19-G-03,AP-19-G,G03 - Detailed gross and microscopic anatomy of skeletal muscle,Detailed gross and microscopic anatomy of skeletal muscle,Subject,Anatomy and Physiology I,9
AP-19-G-03-01,AP-19-G-03,AP-19-G-03-01,"Describe the organization of skeletal muscle, from cell (skeletal muscle fiber) to whole muscle.",LO,Anatomy and Physiology I,9
AP-19-G-03-02,AP-19-G-03,AP-19-G-03-02,"Name the connective tissue layers that surround each skeletal muscle fiber, fascicle, entire muscle, and group of muscles and indicate the specific type of connective tissue that composes each of these layers.",LO,Anatomy and Physiology I,9
AP-19-G-03-03,AP-19-G-03,AP-19-G-03-03,"Describe the components within a skeletal muscle fiber (e.g., sarcolemma, transverse [T] tubules, sarcoplasmic reticulum, myofibrils, thick [myosin] myofilaments, thin [actin] myofilaments, troponin, tropomyosin).",LO,Anatomy and Physiology I,9
AP-19-G-03-04,AP-19-G-03,AP-19-G-03-04,Define sarcomere.,LO,Anatomy and Physiology I,9
AP-19-G-03-05,AP-19-G-03,AP-19-G-03-05,"Describe the arrangement and composition of the following components of a sarcomere: A-band, I-band, H-zone, Z-disc (line), and M-line.",LO,Anatomy and Physiology I,9
AP-19-G-03-06,AP-19-G-03,AP-19-G-03-06,Describe the structure of the neuromuscular junction.,LO,Anatomy and Physiology I,9
AP-19-G-04,AP-19-G,G04 - Physiology of skeletal muscle contraction and relaxation,Physiology of skeletal muscle contraction and relaxation,Subject,Anatomy and Physiology I,9
AP-19-G-04-01,AP-19-G-04,AP-19-G-04-01,Define the sliding filament theory of skeletal muscle contraction.,LO,Anatomy and Physiology I,9
AP-19-G-04-02,AP-19-G-04,AP-19-G-04-02,"Describe the sequence of events involved in the contraction of a skeletal muscle fiber, including events at the neuromuscular junction, excitation-contraction coupling, and cross-bridge cycling.",LO,Anatomy and Physiology I,9
AP-19-G-04-03,AP-19-G-04,AP-19-G-04-03,Describe the sequence of events involved in skeletal muscle relaxation.,LO,Anatomy and Physiology I,9
AP-19-G-05,AP-19-G,G05 - Skeletal muscle metabolism,Skeletal muscle metabolism,Subject,Anatomy and Physiology I,9
AP-19-G-05-01,AP-19-G-05,AP-19-G-05-01,"Describe the sources of ATP (e.g., glycolysis, oxidative phosphorylation, creatine phosphate) that muscle fibers use for skeletal muscle contraction.",LO,Anatomy and Physiology I,9
AP-19-G-05-02,AP-19-G-05,AP-19-G-05-02,Explain the factors that are believed to contribute to skeletal muscle fatigue.,LO,Anatomy and Physiology I,9
AP-19-G-05-03,AP-19-G-05,AP-19-G-05-03,Describe the events that occur during the recovery period from skeletal muscle activity.,LO,Anatomy and Physiology I,9
AP-19-G-05-04,AP-19-G-05,AP-19-G-05-04,Compare and contrast the metabolism of skeletal muscle with that of cardiac and smooth muscle.,LO,Anatomy and Physiology I,9
AP-19-G-05-05,AP-19-G-05,AP-19-G-05-05,"Compare and contrast the anatomical and metabolic characteristics of slow oxidative (Type I), fast oxidative (Type IIa, intermediate, or fast twitch oxidative glycolytic), and fast glycolytic (Type IIb/IIx or fast twitch anaerobic) skeletal muscle fibers.",LO,Anatomy and Physiology I,9
AP-19-G-06,AP-19-G,G06 - Principles and types of whole muscle contraction,Principles and types of whole muscle contraction,Subject,Anatomy and Physiology I,9
AP-19-G-06-01,AP-19-G-06,AP-19-G-06-01,"Define the following terms: tension, contraction, twitch, motor unit, and myogram.",LO,Anatomy and Physiology I,9
AP-19-G-06-02,AP-19-G-06,AP-19-G-06-02,"Interpret a myogram of a twitch contraction with respect to the duration of the latent, contraction, and relaxation periods and describe the events that occur in each period.",LO,Anatomy and Physiology I,9
AP-19-G-06-03,AP-19-G-06,AP-19-G-06-03,"Interpret a myogram or graph of tension versus stimulus frequency and explain the physiological basis for the phenomena of treppe, summation, and tetanus.",LO,Anatomy and Physiology I,9
AP-19-G-06-04,AP-19-G-06,AP-19-G-06-04,Interpret a myogram or graph of tension versus stimulus intensity and explain the physiological basis for the phenomenon of recruitment.,LO,Anatomy and Physiology I,9
AP-19-G-06-05,AP-19-G-06,AP-19-G-06-05,Interpret a graph of the length-tension relationship and describe the anatomical basis for that relationship.,LO,Anatomy and Physiology I,9
AP-19-G-06-06,AP-19-G-06,AP-19-G-06-06,Compare and contrast isotonic and isometric contraction.,LO,Anatomy and Physiology I,9
AP-19-G-06-07,AP-19-G-06,AP-19-G-06-07,Compare and contrast concentric and eccentric contraction.,LO,Anatomy and Physiology I,9
AP-19-G-07,AP-19-G,G07 - Nomenclature of skeletal muscles,Nomenclature of skeletal muscles,Subject,Anatomy and Physiology I,9
AP-19-G-07-01,AP-19-G-07,AP-19-G-07-01,"Explain how the name of a muscle can help identify its action, appearance, or location.",LO,Anatomy and Physiology I,9
AP-19-G-08,AP-19-G,"G08 - Location, general attachments, and actions of the major skeletal muscles","Location, general attachments, and actions of the major skeletal muscles",Subject,Anatomy and Physiology I,9
AP-19-G-08-01,AP-19-G-08,AP-19-G-08-01,"Identify the location, general attachments, and actions of the major skeletal muscles.",LO,Anatomy and Physiology I,9
AP-19-G-08-02,AP-19-G-08,AP-19-G-08-02,"Describe similar actions (functional groupings) of muscles in a particular compartment (e.g., anterior arm) or region (e.g., deep back).",LO,Anatomy and Physiology I,9
AP-19-G-09,AP-19-G,G09 - Group actions of skeletal muscles,Group actions of skeletal muscles,Subject,Anatomy and Physiology I,9
AP-19-G-09-01,AP-19-G-09,AP-19-G-09-01,"Define the terms prime mover (agonist), antagonist, synergist, and fixator.",LO,Anatomy and Physiology I,9
AP-19-G-09-02,AP-19-G-09,AP-19-G-09-02,"For a given movement, differentiate specific muscles that function as prime mover, antagonist, synergist, or fixator.",LO,Anatomy and Physiology I,9
AP-19-G-10,AP-19-G,G10 - Lever systems,Lever systems,Subject,Anatomy and Physiology I,9
AP-19-G-10-01,AP-19-G-10,AP-19-G-10-01,"*Compare and contrast the classes of levers in terms of the relative position of fulcrum, effort, and load, and describe examples of each in the human body (comparisons may include relative power and range of motion).",LO,Anatomy and Physiology I,9
AP-19-G-11,AP-19-G,G11 - Smooth muscle,Smooth muscle,Subject,Anatomy and Physiology I,9
AP-19-G-11-01,AP-19-G-11,AP-19-G-11-01,Describe the sources of calcium in smooth muscle contraction and explain how an increase in cytoplasmic calcium initiates contraction.,LO,Anatomy and Physiology I,9
AP-19-G-11-02,AP-19-G-11,AP-19-G-11-02,Compare the signals that initiate smooth muscle contraction to the signal that initiates skeletal muscle contraction.,LO,Anatomy and Physiology I,9
AP-19-G-12,AP-19-G,G12 - Application of homeostatic mechanisms,Application of homeostatic mechanisms,Subject,Anatomy and Physiology I,9
AP-19-G-12-01,AP-19-G-12,AP-19-G-12-01,Explain how the muscular system contributes to thermoregulation.,LO,Anatomy and Physiology I,9
AP-19-G-13,AP-19-G,G13 - Predictions related to disruption of homeostasis,Predictions related to disruption of homeostasis,Subject,Anatomy and Physiology I,9
AP-19-G-13-01,AP-19-G-13,AP-19-G-13-01,"Given a factor or situation (e.g., muscular dystrophy), predict the changes that could occur in the muscular system and the consequences of those changes (i.e., given a cause, state a possible effect).",LO,Anatomy and Physiology I,9
AP-19-G-13-02,AP-19-G-13,AP-19-G-13-02,"*Given a disruption in the structure or function of the muscular system (e.g., skeletal muscle atrophy), predict the possible factors or situations that might have caused that disruption (i.e., given an effect, predict possible causes).",LO,Anatomy and Physiology I,9
AP-19-H,AP-19-1000,H - Nervous System,Module H,Folder,Anatomy and Physiology I,10
AP-19-H-01,AP-19-H,H01 - General functions of the nervous system,General functions of the nervous system,Subject,Anatomy and Physiology I,10
AP-19-H-01-01,AP-19-H-01,AP-19-H-01-01,Describe the general functions of the nervous system.,LO,Anatomy and Physiology I,10
AP-19-H-02,AP-19-H,H02 - Organization of the nervous system,Organization of the nervous system,Subject,Anatomy and Physiology I,10
AP-19-H-02-01,AP-19-H-02,AP-19-H-02-01,Compare and contrast the central nervous system (CNS) and the peripheral nervous system (PNS) with respect to structure and function.,LO,Anatomy and Physiology I,10
AP-19-H-02-02,AP-19-H-02,AP-19-H-02-02,Differentiate between the motor (efferent) and sensory (afferent) components of the nervous system.,LO,Anatomy and Physiology I,10
AP-19-H-02-03,AP-19-H-02,AP-19-H-02-03,"Describe the nervous system as a control system with the following components: sensory receptors, afferent pathways, control (integrating) center, efferent pathways, and effector (target) organs.",LO,Anatomy and Physiology I,10
AP-19-H-02-04,AP-19-H-02,AP-19-H-02-04,Compare and contrast the somatic motor and autonomic motor divisions of the nervous system.,LO,Anatomy and Physiology I,10
AP-19-H-02-05,AP-19-H-02,AP-19-H-02-05,Compare and contrast the somatic sensory and visceral sensory divisions of the nervous system.,LO,Anatomy and Physiology I,10
AP-19-H-03,AP-19-H,H03 - General anatomy of the nervous system,General anatomy of the nervous system,Subject,Anatomy and Physiology I,10
AP-19-H-03-01,AP-19-H-03,AP-19-H-03-01,Describe the composition and arrangement of the gray and white matter in the CNS.,LO,Anatomy and Physiology I,10
AP-19-H-03-02,AP-19-H-03,AP-19-H-03-02,"Describe the structure of a typical nerve, including the motor and sensory neuronal elements, neuroglial elements, and connective tissue wrappings.",LO,Anatomy and Physiology I,10
AP-19-H-03-03,AP-19-H-03,AP-19-H-03-03,Compare and contrast the structure and location of a nucleus and ganglion.,LO,Anatomy and Physiology I,10
AP-19-H-03-04,AP-19-H-03,AP-19-H-03-04,Compare and contrast the structure and location of a tract and nerve.,LO,Anatomy and Physiology I,10
AP-19-H-04,AP-19-H,"H04 - Protective roles of cranial bones and vertebral column, meninges, and cerebrospinal fluid (CSF)","Protective roles of cranial bones and vertebral column, meninges, and cerebrospinal fluid (CSF)",Subject,Anatomy and Physiology I,10
AP-19-H-04-01,AP-19-H-04,AP-19-H-04-01,Describe how the cranial bones and the vertebral column protect the CNS.,LO,Anatomy and Physiology I,10
AP-19-H-04-02,AP-19-H-04,AP-19-H-04-02,Identify the layers of the meninges and describe their anatomical and functional relationships to the CNS (brain and spinal cord).,LO,Anatomy and Physiology I,10
AP-19-H-04-03,AP-19-H-04,AP-19-H-04-03,Compare and contrast the structure of the dura mater surrounding the brain and the spinal cord.,LO,Anatomy and Physiology I,10
AP-19-H-04-04,AP-19-H-04,AP-19-H-04-04,"Describe the structure and location of the dural venous sinuses, and explain their role in drainage of blood from the brain.",LO,Anatomy and Physiology I,10
AP-19-H-04-05,AP-19-H-04,AP-19-H-04-05,Identify and describe the structure and function of the cranial dural septa.,LO,Anatomy and Physiology I,10
AP-19-H-04-06,AP-19-H-04,AP-19-H-04-06,"Identify and describe the epidural space, subdural space and subarachnoid space associated with the brain and the spinal cord, and identify which space contains cerebrospinal fluid.",LO,Anatomy and Physiology I,10
